code,name,market,close,chg,volume,value,mcap
004545,깨끗한나라우,KOSPI,3575.0,8.17,1053.0,3764475.0,1300000000.0
229640,LS에코에너지,KOSPI,64000.0,7.56,634008.0,40576512000.0,1960000000000.0
014915,성문전자우,KOSPI,5200.0,7.22,760.0,3952000.0,3100000000.0
077500,유니퀘스트,KOSPI,9150.0,7.14,805775.0,7372841250.0,197600000000.0
103590,일진전기,KOSPI,81800.0,6.93,999539.0,81762290200.0,3900700000000.0
069640,한세엠케이,KOSPI,1390.0,6.51,19660.0,27327400.0,30200000000.0
361610,SK아이이테크놀로지,KOSPI,17190.0,6.31,606475.0,10425305250.0,1405900000000.0
001340,PKC,KOSPI,5130.0,5.99,286444.0,1469457720.0,231000000000.0
004770,써니전자,KOSPI,2005.0,5.92,856173.0,1716626865.0,71200000000.0
020120,키다리스튜디오,KOSPI,7950.0,5.86,270805.0,2152899750.0,294700000000.0
014680,한솔케미칼,KOSPI,238000.0,5.78,52460.0,12485480000.0,2569000000000.0
010955,S-Oil우,KOSPI,83600.0,5.69,76009.0,6354352400.0,336200000000.0
003160,디아이,KOSPI,36750.0,5.6,774795.0,28473716250.0,1040000000000.0
006120,SK디스커버리,KOSPI,60700.0,5.57,51651.0,3135215700.0,1057000000000.0
004440,삼일씨엔에스,KOSPI,5420.0,5.45,743750.0,4031125000.0,69000000000.0
004105,태양금속우,KOSPI,3880.0,5.43,104520.0,405537600.0,12800000000.0
101140,인바이오젠,KOSPI,4910.0,5.14,6405.0,31448550.0,49300000000.0
011300,우성머티리얼스,KOSPI,2855.0,4.96,145098.0,414254790.0,49200000000.0
456040,OCI,KOSPI,76900.0,4.63,38579.0,2966725100.0,688400000000.0
001560,제일연마,KOSPI,9360.0,4.58,630.0,5896800.0,71100000000.0
058850,KTcs,KOSPI,2190.0,4.29,933504.0,2044373760.0,90700000000.0
007980,TP,KOSPI,1783.0,4.15,641318.0,1143469994.0,83600000000.0
005070,코스모신소재,KOSPI,41700.0,4.12,96872.0,4039562400.0,1385000000000.0
012170,아센디오,KOSPI,2935.0,4.08,22581.0,66275235.0,21400000000.0
009835,한화솔루션우,KOSPI,16820.0,3.96,8494.0,142869080.0,42800000000.0
096775,SK이노베이션우,KOSPI,71100.0,3.95,9122.0,648574200.0,88800000000.0
118000,메타케어,KOSPI,1332.0,3.9,13345.0,17775540.0,29400000000.0
054780,키이스트,KOSDAQ,1566.0,17.66,669484.0,1048411944.0,30800000000.0
468530,프로티나,KOSDAQ,46900.0,17.4,424234.0,19896574600.0,520800000000.0
084650,랩지노믹스,KOSDAQ,2925.0,17.0,789606.0,2309597550.0,43400000000.0
389650,넥스트바이오메디컬,KOSDAQ,32600.0,15.19,75810.0,2471406000.0,269800000000.0
239340,이스트에이드,KOSDAQ,2580.0,14.92,111036.0,286472880.0,13900000000.0
147760,피엠티,KOSDAQ,3890.0,14.75,812632.0,3161138480.0,77800000000.0
354320,알멕,KOSDAQ,42700.0,14.02,281298.0,12011424600.0,272900000000.0
129920,대성하이텍,KOSDAQ,6430.0,14.01,321885.0,2069720550.0,104500000000.0
246960,SCL사이언스,KOSDAQ,2770.0,13.29,477149.0,1321702730.0,94200000000.0
127710,아시아경제,KOSDAQ,1328.0,11.88,97166.0,129036448.0,58500000000.0
445180,퓨릿,KOSDAQ,8890.0,11.26,276255.0,2455906950.0,152800000000.0
032580,피델릭스,KOSDAQ,7020.0,10.55,902516.0,6335662320.0,232600000000.0
295310,에이치브이엠,KOSDAQ,64100.0,10.14,307985.0,19741838500.0,795100000000.0
188260,세니젠,KOSDAQ,2200.0,10.11,107926.0,237437200.0,30600000000.0
493280,아이엠바이오로직스,KOSDAQ,17520.0,10.05,315717.0,5531361840.0,260100000000.0
355390,크라우드웍스,KOSDAQ,1544.0,10.05,536785.0,828796040.0,24500000000.0
064520,테크엘,KOSDAQ,1616.0,9.93,3162.0,5109792.0,36100000000.0
238200,비피도,KOSDAQ,2875.0,9.52,1255.0,3608125.0,23500000000.0
056360,코위버,KOSDAQ,6380.0,9.43,419159.0,2674234420.0,62500000000.0
032960,동일기연,KOSDAQ,2395.0,9.36,75248.0,180218960.0,42100000000.0
170920,엘티씨,KOSDAQ,38500.0,9.07,330073.0,12707810500.0,406700000000.0
071280,로체시스템즈,KOSDAQ,7950.0,9.05,586377.0,4661697150.0,121600000000.0
064850,에프앤가이드,KOSDAQ,20300.0,8.96,50922.0,1033716600.0,231600000000.0
338220,뷰노,KOSDAQ,5610.0,8.93,398402.0,2235035220.0,78600000000.0
377330,이지트로닉스,KOSDAQ,2770.0,8.63,8410.0,23295700.0,22500000000.0
114810,한솔아이원스,KOSDAQ,14630.0,8.13,479998.0,7022370740.0,411700000000.0
117730,티로보틱스,KOSDAQ,14200.0,8.07,572469.0,8129059800.0,320300000000.0
086390,유니테스트,KOSDAQ,13280.0,8.06,300980.0,3997014400.0,280700000000.0
397810,애드포러스,KOSDAQ,6850.0,8.04,44856.0,307263600.0,35400000000.0
104040,디에스엠,KOSDAQ,2645.0,7.96,70423.0,186268835.0,70900000000.0
389680,유디엠텍,KOSDAQ,3005.0,7.9,117456.0,352955280.0,25000000000.0
104830,원익머트리얼즈,KOSDAQ,36900.0,7.74,90290.0,3331701000.0,465200000000.0
323350,다원넥스뷰,KOSDAQ,10200.0,7.48,112961.0,1152202200.0,81700000000.0
131760,파인텍,KOSDAQ,1302.0,7.34,600890.0,782358780.0,11300000000.0
286750,나노실리칸첨단소재,KOSDAQ,2675.0,7.21,51467.0,137674225.0,42800000000.0
291650,츌립앤사이언스,KOSDAQ,1885.0,7.16,30007.0,56563195.0,57500000000.0
264450,유비쿼스,KOSDAQ,11410.0,7.14,507179.0,5786912390.0,167300000000.0
017890,한국알콜,KOSDAQ,15420.0,7.08,247462.0,3815864040.0,318800000000.0
187870,디바이스,KOSDAQ,12000.0,7.05,164027.0,1968324000.0,166400000000.0
236200,슈프리마,KOSDAQ,55400.0,6.95,35123.0,1945814200.0,386400000000.0
102710,이엔에프테크놀로지,KOSDAQ,46000.0,6.85,86582.0,3982772000.0,657200000000.0
002680,한탑,KOSDAQ,2830.0,6.79,115905.0,328011150.0,21900000000.0
053290,NE능률,KOSDAQ,1670.0,6.71,7706.0,12869020.0,27600000000.0
393890,더블유씨피,KOSDAQ,10570.0,6.66,339789.0,3591569730.0,357700000000.0
089890,코세스,KOSDAQ,28850.0,6.46,184644.0,5326979400.0,478500000000.0
0088M0,메쥬,KOSDAQ,13870.0,6.45,250716.0,3477430920.0,137100000000.0
048910,대원미디어,KOSDAQ,7080.0,6.31,125302.0,887138160.0,89100000000.0
153460,네이블,KOSDAQ,5730.0,6.11,1141.0,6537930.0,37400000000.0
215380,콜마바이오텍,KOSDAQ,2285.0,6.03,66741.0,152503185.0,38500000000.0
065680,우주일렉트로,KOSDAQ,27300.0,6.02,56292.0,1536771600.0,252300000000.0
024850,HLB이노베이션,KOSDAQ,15160.0,6.01,167173.0,2534342680.0,481400000000.0
085910,네오티스,KOSDAQ,16900.0,5.89,331398.0,5600626200.0,233100000000.0
380550,뉴로핏,KOSDAQ,7800.0,5.83,766627.0,5979690600.0,95200000000.0
330860,네패스아크,KOSDAQ,29300.0,5.78,192518.0,5640777400.0,357000000000.0
256630,포인트엔지니어링,KOSDAQ,4580.0,5.77,577.0,2642660.0,53100000000.0
115500,케이씨에스,KOSDAQ,10200.0,5.7,488290.0,4980558000.0,122400000000.0
234340,헥토파이낸셜,KOSDAQ,22600.0,5.61,441373.0,9975029800.0,315700000000.0
208710,포톤,KOSDAQ,2855.0,5.55,513815.0,1466941825.0,37600000000.0
255440,야스,KOSDAQ,7450.0,5.52,98444.0,733407800.0,97300000000.0
366030,나인앤컴퍼니,KOSDAQ,4690.0,5.51,91511.0,429186590.0,106200000000.0
187220,디티앤씨,KOSDAQ,2090.0,5.5,9192.0,19211280.0,24100000000.0
126340,비나텍,KOSDAQ,86400.0,5.49,161765.0,13976496000.0,620400000000.0
