code,name,market,close,chg,volume,value,mcap
001520,동양,KOSPI,1208.0,-10.72,10480454.0,12660388432.0,129400000000.0
071090,하이스틸,KOSPI,3270.0,1.24,4422887.0,14462840490.0,66000000000.0
001440,대한전선,KOSPI,29700.0,-5.56,3513173.0,104341238100.0,5821000000000.0
007610,선도전기,KOSPI,4720.0,-4.55,3305078.0,15599968160.0,85000000000.0
093370,후성,KOSPI,13900.0,-5.31,3108570.0,43209123000.0,1490800000000.0
018880,한온시스템,KOSPI,3345.0,-2.9,2708835.0,9061053075.0,3432800000000.0
192650,드림텍,KOSPI,8200.0,7.33,2602918.0,21343927600.0,540300000000.0
004310,현대약품,KOSPI,9270.0,-7.94,2600633.0,24107867910.0,296600000000.0
217590,티엠씨,KOSPI,14430.0,-0.82,2513285.0,36266702550.0,347700000000.0
003280,흥아해운,KOSPI,1790.0,-0.72,2495348.0,4466672920.0,430400000000.0
034220,LG디스플레이,KOSPI,8520.0,1.43,2479614.0,21126311280.0,4260000000000.0
005690,파미셀,KOSPI,12370.0,-1.28,2408672.0,29795272640.0,742200000000.0
088350,한화생명,KOSPI,5780.0,-1.37,2259105.0,13057626900.0,5020100000000.0
006340,대원전선,KOSPI,13540.0,-2.52,2121610.0,28726599400.0,1061700000000.0
003160,디아이,KOSPI,35400.0,12.74,1860686.0,65868284400.0,1001800000000.0
092220,KEC,KOSPI,3160.0,10.68,1778053.0,5618647480.0,126900000000.0
001510,SK증권,KOSPI,2380.0,1.28,1581859.0,3764824420.0,550500000000.0
001210,금호전기,KOSPI,10350.0,-4.61,1521880.0,15751458000.0,129600000000.0
003530,한화투자증권,KOSPI,4655.0,3.56,1324474.0,6165426470.0,998700000000.0
009900,명신산업,KOSPI,8700.0,9.85,1308907.0,11387490900.0,456500000000.0
006360,GS건설,KOSPI,36600.0,-0.68,1225456.0,44851689600.0,3132300000000.0
452260,한화갤러리아,KOSPI,2720.0,1.49,1198676.0,3260398720.0,527300000000.0
0161M0,네오사피엔스,KOSDAQ,34300.0,243.0,33992505.0,1165942921500.0,419000000000.0
462860,더즌,KOSDAQ,3100.0,18.32,16511769.0,51186483900.0,222500000000.0
041190,우리기술투자,KOSDAQ,5860.0,7.92,10665047.0,62497175420.0,467600000000.0
386380,스카이랩스,KOSDAQ,25250.0,29.89,8884716.0,224339079000.0,473700000000.0
086960,MDS테크,KOSDAQ,2120.0,7.18,8845598.0,18752667760.0,90200000000.0
321370,센서뷰,KOSDAQ,1693.0,-9.13,8207051.0,13894537343.0,119600000000.0
027360,아주IB투자,KOSDAQ,4000.0,3.49,8066844.0,32267376000.0,484600000000.0
201490,미투온,KOSDAQ,4055.0,-3.91,8043822.0,32617698210.0,132700000000.0
425040,티이엠씨,KOSDAQ,12820.0,24.95,7734344.0,99154290080.0,281100000000.0
069540,빛과전자,KOSDAQ,4110.0,0.24,7218030.0,29666103300.0,463200000000.0
240550,동방메디컬,KOSDAQ,6380.0,9.43,6971313.0,44476976940.0,133600000000.0
203650,드림시큐리티,KOSDAQ,2685.0,-5.12,6094799.0,16364535315.0,273100000000.0
223250,드림씨아이에스,KOSDAQ,3630.0,15.79,5606306.0,20350890780.0,89300000000.0
084180,수성웹툰,KOSDAQ,162.0,-1.82,5344444.0,865799928.0,2900000000.0
125490,한라캐스트,KOSDAQ,12600.0,4.56,4552620.0,57363012000.0,459900000000.0
0155E0,해치텍,KOSDAQ,13470.0,14.74,4526004.0,60965273880.0,73900000000.0
475830,오름테라퓨틱,KOSDAQ,27300.0,-27.01,4501290.0,122885217000.0,593900000000.0
332570,PS일렉트로닉스,KOSDAQ,9300.0,2.2,4289690.0,39894117000.0,427200000000.0
356680,엑스게이트,KOSDAQ,17840.0,1.54,4278978.0,76336967520.0,509200000000.0
067290,JW신약,KOSDAQ,3240.0,-4.42,3694472.0,11970089280.0,181600000000.0
054920,한컴위드,KOSDAQ,4970.0,0.81,3691723.0,18347863310.0,140200000000.0
215790,이노인스트루먼트,KOSDAQ,721.0,-10.1,3430332.0,2473269372.0,29000000000.0
205100,엑셈,KOSDAQ,1420.0,10.68,3402044.0,4830902480.0,95900000000.0
024840,KBI메탈,KOSDAQ,6310.0,-2.92,3272161.0,20647335910.0,274300000000.0
950250,테라뷰,KOSDAQ,3495.0,16.5,3135780.0,10959551100.0,124800000000.0
046970,우리로,KOSDAQ,7820.0,-3.22,3069208.0,24001206560.0,342700000000.0
144960,뉴파워프라즈마,KOSDAQ,12000.0,16.73,3001584.0,36019008000.0,524300000000.0
092600,앤씨앤,KOSDAQ,3200.0,-12.81,2568489.0,8219164800.0,16100000000.0
312610,에이에프더블류,KOSDAQ,89.0,-16.82,2456485.0,218627165.0,1800000000.0
388790,라이콤,KOSDAQ,5400.0,6.51,2340370.0,12637998000.0,165300000000.0
036090,위지트,KOSDAQ,1436.0,5.82,2308055.0,3314366980.0,61100000000.0
290560,파라택시스이더리움,KOSDAQ,1343.0,8.48,2277169.0,3058237967.0,30000000000.0
062970,한국첨단소재,KOSDAQ,2940.0,-1.67,2229124.0,6553624560.0,88600000000.0
158430,아톤,KOSDAQ,5560.0,-1.59,2089841.0,11619515960.0,136100000000.0
328130,루닛,KOSDAQ,10450.0,18.21,2021981.0,21129701450.0,778100000000.0
208640,썸에이지,KOSDAQ,974.0,17.63,1959919.0,1908961106.0,13600000000.0
457370,한켐,KOSDAQ,11260.0,-3.43,1954604.0,22008841040.0,90800000000.0
406820,뷰티스킨,KOSDAQ,2425.0,-7.62,1920034.0,4656082450.0,34300000000.0
200470,에이팩트,KOSDAQ,8050.0,11.19,1846992.0,14868285600.0,352800000000.0
047920,HLB제약,KOSDAQ,7650.0,23.19,1819996.0,13922969400.0,250900000000.0
050890,쏠리드,KOSDAQ,9290.0,-4.82,1807762.0,16794108980.0,564400000000.0
042370,비츠로테크,KOSDAQ,10910.0,-4.63,1804532.0,19687444120.0,285800000000.0
064260,다날,KOSDAQ,4405.0,-0.9,1803473.0,7944298565.0,333200000000.0
483350,딜리셔스,KOSDAQ,3115.0,5.77,1781666.0,5549889590.0,69000000000.0
348080,큐라티스,KOSDAQ,4400.0,-3.08,1749390.0,7697316000.0,56400000000.0
100590,머큐리,KOSDAQ,4990.0,1.01,1741759.0,8691377410.0,85500000000.0
265740,엔에프씨,KOSDAQ,7890.0,-4.36,1737136.0,13706003040.0,140900000000.0
314130,지놈앤컴퍼니,KOSDAQ,3990.0,17.53,1728107.0,6895146930.0,208700000000.0
256840,한국비엔씨,KOSDAQ,2910.0,4.68,1715315.0,4991566650.0,199000000000.0
053260,금강철강,KOSDAQ,7250.0,1.26,1691971.0,12266789750.0,135700000000.0
413630,씨피시스템,KOSDAQ,4380.0,-0.68,1647781.0,7217280780.0,159600000000.0
452280,한선엔지니어링,KOSDAQ,13450.0,-0.37,1642293.0,22088840850.0,258900000000.0
289080,SV인베스트먼트,KOSDAQ,2690.0,-0.37,1609654.0,4329969260.0,161800000000.0
0039P0,매드업,KOSDAQ,7610.0,-1.17,1505458.0,11456535380.0,143100000000.0
072950,빛샘전자,KOSDAQ,13690.0,-3.93,1505056.0,20604216640.0,110200000000.0
099750,이지케어텍,KOSDAQ,7760.0,11.33,1463511.0,11356845360.0,106000000000.0
340810,시선AI,KOSDAQ,4650.0,12.05,1448141.0,6733855650.0,64900000000.0
478340,나라스페이스테크놀로지,KOSDAQ,13870.0,-4.08,1441003.0,19986711610.0,161000000000.0
032580,피델릭스,KOSDAQ,6550.0,13.32,1391193.0,9112314150.0,217000000000.0
253590,네오셈,KOSDAQ,13020.0,6.37,1356762.0,17665041240.0,571200000000.0
387690,레메디,KOSDAQ,17080.0,9.21,1354595.0,23136482600.0,130200000000.0
288980,모아데이타,KOSDAQ,263.0,-2.59,1346128.0,354031664.0,9600000000.0
224060,더코디,KOSDAQ,5230.0,-4.74,1331124.0,6961778520.0,27000000000.0
090710,휴림로봇,KOSDAQ,6510.0,0.93,1228318.0,7996350180.0,778300000000.0
380550,뉴로핏,KOSDAQ,7300.0,6.26,1227487.0,8960655100.0,89100000000.0
033170,시그네틱스,KOSDAQ,2795.0,30.0,1216009.0,3398745155.0,47900000000.0
078350,한양디지텍,KOSDAQ,28200.0,10.37,1201892.0,33893354400.0,429900000000.0
012210,삼미금속,KOSDAQ,11120.0,-0.36,1163134.0,12934050080.0,256300000000.0
077360,덕산하이메탈,KOSDAQ,12350.0,6.37,1162462.0,14356405700.0,561100000000.0
101730,위메이드맥스,KOSDAQ,5030.0,9.71,1137411.0,5721177330.0,421500000000.0
067630,HLB생명과학,KOSDAQ,2675.0,11.23,1135816.0,3038307800.0,326100000000.0
261780,아리바이오랩,KOSDAQ,3480.0,-17.04,1119433.0,3895626840.0,100800000000.0
443670,에스피소프트,KOSDAQ,5140.0,-6.03,1111004.0,5710560560.0,123400000000.0
382150,온코크로스,KOSDAQ,3730.0,11.34,1106760.0,4128214800.0,48700000000.0
357880,SKAI,KOSDAQ,1882.0,0.86,1105493.0,2080537826.0,102000000000.0
024060,흥구석유,KOSDAQ,12850.0,-0.23,1072221.0,13778039850.0,192800000000.0
033790,피노,KOSDAQ,7750.0,-3.12,1036316.0,8031449000.0,645700000000.0
052710,아모텍,KOSDAQ,16900.0,-0.59,997832.0,16863360800.0,315700000000.0
459550,알트,KOSDAQ,2115.0,0.0,983947.0,2081047905.0,53300000000.0
198440,강동씨앤엘,KOSDAQ,1651.0,-6.62,975026.0,1609767926.0,100600000000.0
125020,티씨머티리얼즈,KOSDAQ,6270.0,-4.13,938061.0,5881642470.0,219700000000.0
0007J0,인벤테라,KOSDAQ,11610.0,14.38,933451.0,10837366110.0,91300000000.0
456010,아이씨티케이,KOSDAQ,21200.0,-6.61,930954.0,19736224800.0,307400000000.0
029460,케이씨,KOSPI,44600.0,7.99,95761.0,4270940600.0,491500000000.0
000157,두산2우B,KOSPI,398500.0,7.99,432.0,172152000.0,355900000000.0
002360,SH에너지화학,KOSPI,1850.0,7.37,117636.0,217626600.0,20600000000.0
